TABLE_NAME;COLUMN_NAME;DATA_TYPE
ONBOARDING;IMAGEM4;BLOB
ONBOARDING;CHARSET4;VARCHAR2
ONBOARDING;TIPO_IMAGEM4;VARCHAR2
ONBOARDING;NOME_ARQUIVO2;VARCHAR2
ONBOARDING;NOME_ARQUIVO3;VARCHAR2
ONBOARDING;NOME_ARQUIVO4;VARCHAR2
ONBOARDING_CATEGORIA;COD;NUMBER
ONBOARDING_CATEGORIA;USUARIO;VARCHAR2
ONBOARDING_CATEGORIA;DESCRICAO;VARCHAR2
ONBOARDING_CATEGORIA;NOME;VARCHAR2
ONBOARDING_CATEGORIA;DT_ATUALIZACAO;DATE
OOW_DEMO_EVENT_LOG;EVENT_NAME;VARCHAR2
OOW_DEMO_EVENT_LOG;LOG_SEQ;NUMBER
OOW_DEMO_EVENT_LOG;ID;NUMBER
OOW_DEMO_EVENT_LOG;EVENT_TYPE;VARCHAR2
OOW_DEMO_EVENT_LOG;A2;VARCHAR2
OOW_DEMO_EVENT_LOG;CREATED_BY;VARCHAR2
OOW_DEMO_EVENT_LOG;CREATED_ON;TIMESTAMP(6) WITH LOCAL TIME ZONE
OOW_DEMO_EVENT_LOG;EVENT_DETAIL;VARCHAR2
OOW_DEMO_EVENT_LOG;ERROR_MESSAGE;VARCHAR2
OOW_DEMO_EVENT_LOG;ERROR_TRACE;CLOB
OOW_DEMO_EVENT_LOG;A1;VARCHAR2
OOW_DEMO_HIST_GEN_LOG;END_TIME;TIMESTAMP(6) WITH LOCAL TIME ZONE
OOW_DEMO_HIST_GEN_LOG;ROW_COUNT;NUMBER
OOW_DEMO_HIST_GEN_LOG;MAX_ORDERS;NUMBER
OOW_DEMO_HIST_GEN_LOG;NUM_DAYS;NUMBER
OOW_DEMO_HIST_GEN_LOG;OWNER;VARCHAR2
OOW_DEMO_HIST_GEN_LOG;START_TIME;TIMESTAMP(6) WITH LOCAL TIME ZONE
OOW_DEMO_HIST_GEN_LOG;ID;NUMBER
OOW_DEMO_HIST_GEN_LOG;APP_SESSION_ID;VARCHAR2
OOW_DEMO_ITEMS;MSRP;NUMBER
OOW_DEMO_ITEMS;ITEM_DESC;VARCHAR2
OOW_DEMO_ITEMS;ITEM_NAME;VARCHAR2
OOW_DEMO_ITEMS;TYPE;VARCHAR2
OOW_DEMO_ITEMS;ID;NUMBER
OOW_DEMO_ITEMS;ROW_VERSION_NUMBER;NUMBER
OOW_DEMO_PREFERENCES;UPDATED_BY;VARCHAR2
OOW_DEMO_PREFERENCES;CREATED_ON;TIMESTAMP(6) WITH LOCAL TIME ZONE
OOW_DEMO_PREFERENCES;CREATED_BY;VARCHAR2
OOW_DEMO_PREFERENCES;PREFERENCE_VALUE;VARCHAR2
OOW_DEMO_PREFERENCES;PREFERENCE_NAME;VARCHAR2
OOW_DEMO_PREFERENCES;ID;NUMBER
OOW_DEMO_PREFERENCES;UPDATED_ON;TIMESTAMP(6) WITH LOCAL TIME ZONE
OOW_DEMO_REGIONS;REGION_ZOOM;VARCHAR2
OOW_DEMO_REGIONS;REGION_LAT;NUMBER
OOW_DEMO_REGIONS;REGION_LNG;NUMBER
OOW_DEMO_REGIONS;REGION_COLOR;VARCHAR2
OOW_DEMO_REGIONS;IS_DEFAULT_YN;VARCHAR2
OOW_DEMO_REGIONS;ID;NUMBER
OOW_DEMO_REGIONS;ROW_VERSION_NUMBER;NUMBER
OOW_DEMO_REGIONS;REGION_NAME;VARCHAR2
OOW_DEMO_SALES_HISTORY;ITEM_PRICE;NUMBER
OOW_DEMO_SALES_HISTORY;TRANSACTION_ID;VARCHAR2
OOW_DEMO_SALES_HISTORY;QUANTITY;NUMBER
OOW_DEMO_SALES_HISTORY;DATE_OF_SALE;TIMESTAMP(6) WITH LOCAL TIME ZONE
OOW_DEMO_SALES_HISTORY;PRODUCT_ID;NUMBER
OOW_DEMO_SALES_HISTORY;STORE_ID;NUMBER
OOW_DEMO_SALES_HISTORY;ID;NUMBER
OOW_DEMO_SALES_HISTORY;CREATED_ON;TIMESTAMP(6) WITH LOCAL TIME ZONE
OOW_DEMO_STORE_PRODUCTS;ITEM_PRICE;NUMBER
OOW_DEMO_STORE_PRODUCTS;SALE_END_DATE;DATE
OOW_DEMO_STORE_PRODUCTS;DISCOUNT_PCT;NUMBER
OOW_DEMO_STORE_PRODUCTS;SALE_START_DATE;DATE
OOW_DEMO_STORE_PRODUCTS;ITEM_ID;NUMBER
OOW_DEMO_STORE_PRODUCTS;STORE_ID;NUMBER
OOW_DEMO_STORE_PRODUCTS;ID;NUMBER
OOW_DEMO_STORE_PRODUCTS;ROW_VERSION_NUMBER;NUMBER
OOW_DEMO_STORES;ID;NUMBER
OOW_DEMO_STORES;N4;NUMBER
OOW_DEMO_STORES;STORE_NAME;VARCHAR2
OOW_DEMO_STORES;STORE_TYPE;VARCHAR2
OOW_DEMO_STORES;STORE_ADDRESS;VARCHAR2
OOW_DEMO_STORES;STORE_OPEN_DATE;TIMESTAMP(6) WITH LOCAL TIME ZONE
OOW_DEMO_STORES;STORE_CITY;VARCHAR2
OOW_DEMO_STORES;STORE_STATE;VARCHAR2
OOW_DEMO_STORES;REGION_ID;NUMBER
OOW_DEMO_STORES;STORE_ZIP;VARCHAR2
OOW_DEMO_STORES;STORE_LAT;NUMBER
OOW_DEMO_STORES;STORE_LNG;NUMBER
OOW_DEMO_STORES;N1;NUMBER
OOW_DEMO_STORES;N2;NUMBER
OOW_DEMO_STORES;N3;NUMBER
OOW_DEMO_STORES;ROW_VERSION_NUMBER;NUMBER
OPCOES_INTERFACES;OWNER;VARCHAR2
OPCOES_INTERFACES;GRAVAR_IMPORTACAO;VARCHAR2
OPCOES_INTERFACES;CAMINHO_SQLPLUS;VARCHAR2
OPCOES_INTERFACES;QTDE_GRAVACAO;NUMBER
OPCOES_INTERFACES;DOCUMENTACAO;VARCHAR2
OPCOES_INTERFACES;ABRIR_ARQUIVO_COM;VARCHAR2
OPCOES_INTERFACES;CAMINHO_ARQUIVOS;VARCHAR2
OPCOES_INTERFACES;MAPEADO_COMO;VARCHAR2
OPCOES_INTERFACES;GRAVAR_COM_ERRO;VARCHAR2
OPERACAO;OPERACAO;VARCHAR2
OPERACOES_BENEF;DT_ATUALIZACAO;DATE
OPERACOES_BENEF;USUARIO;VARCHAR2
OPERACOES_BENEF;COD_OPER_BENEF;VARCHAR2
OPERACOES_BENEF;NOME;VARCHAR2
OPERADOR_AGENDA;COD_OPERADOR;NUMBER
OPERADOR_AGENDA;NOME_OPERADOR;VARCHAR2
OPER_GRUPO_GERENCIAL;COD_EMPRESA;NUMBER
OPER_GRUPO_GERENCIAL;COD_GRUPO_GERENCIAL;NUMBER
OPER_GRUPO_GERENCIAL;COD_GRUPO_OPERACAO;NUMBER
OPER_GRUPO_GERENCIAL;IND_OPERACAO;VARCHAR2
OPER_GRUPO_GERENCIAL;USUARIO;VARCHAR2
OPER_GRUPO_GERENCIAL;DT_ATUALIZACAO;DATE
ORCAMENTO_AREAS;COD_EMPRESA;NUMBER
ORCAMENTO_AREAS;MATRICULA;NUMBER
ORCAMENTO_AREAS;COD_CCUSTO;NUMBER
ORCAMENTO_AREAS;TOTAL_MATRICULAS_REAL;NUMBER
ORCAMENTO_AREAS;TOTAL_REAL;NUMBER
ORCAMENTO_AREAS;TOTAL_ORCADO;NUMBER
ORCAMENTO_AREAS;TOTAL_MATRICULAS_ORCADO;NUMBER
ORCAMENTO_AREAS;DT_REFERENCIA;DATE
ORCAMENTO_CADASTRAL;COD_EMPRESA;NUMBER
ORCAMENTO_CADASTRAL;DT_ATUALIZACAO;DATE
ORCAMENTO_CADASTRAL;USUARIO;VARCHAR2
ORCAMENTO_CADASTRAL;VINCULO;VARCHAR2
ORCAMENTO_CADASTRAL;IDENTIFICA_TRANSFERENCIA;VARCHAR2
ORCAMENTO_CADASTRAL;OPCAO_13SAL;VARCHAR2
ORCAMENTO_CADASTRAL;DIAS_ABONO;NUMBER
ORCAMENTO_CADASTRAL;COD_FILIAL;NUMBER
ORCAMENTO_CADASTRAL;COD_CCUSTO;NUMBER
ORCAMENTO_CADASTRAL;DATA_INICIO;DATE
ORCAMENTO_CADASTRAL;DATA_FIM;DATE
ORCAMENTO_CADASTRAL;MATRICULA;NUMBER
ORCAMENTO_CADASTRAL;TIPO_MATRICULA;VARCHAR2
ORCAMENTO_CADASTRAL;COD_CARGO;VARCHAR2
ORCAMENTO_CADASTRAL;SALARIO;NUMBER
ORCAMENTO_CADASTRAL;SITUACAO;VARCHAR2
ORCAMENTO_CADASTRAL;COD_SINDICATO;NUMBER
ORCAMENTO_CADASTRAL;DT_ADMISSAO;DATE
ORCAMENTO_CADASTRAL;COD_FATO;VARCHAR2
ORCAMENTO_CADASTRAL;COD_VALOR_FATO;VARCHAR2
ORCAMENTO_CADASTRAL;VALOR_FATO;VARCHAR2
ORCAMENTO_CADASTRAL;DT_VIGENCIA;DATE
ORCAMENTO_CADASTRAL;MOTIVO_ALTERACAO;VARCHAR2
ORCAMENTO_CADASTRAL;OBSERVACAO_PROGRAMACAO;VARCHAR2
ORCAMENTO_CADASTRAL;COD_CAT_GRUPOS_SALARIAIS;VARCHAR2
ORCAMENTO_CADASTRAL;GRUPO_SALARIAL;VARCHAR2
ORCAMENTO_CADASTRAL;PONTO_DE_FX;VARCHAR2
ORCAMENTO_CADASTRAL;DIAS_FERIAS;NUMBER
ORCAMENTO_CCUSTO;CCUSTO_ATE;NUMBER
ORCAMENTO_CCUSTO;CCUSTO_DE;NUMBER
ORCAMENTO_CCUSTO;COD_EMPRESA;NUMBER
ORCAMENTO_CCUSTO;USUARIO;VARCHAR2
ORCAMENTO_CCUSTO;DT_REAJUSTE;DATE
ORCAMENTO_CCUSTO;DT_ATUALIZACAO;DATE
ORCAMENTO_CCUSTO;INDICADOR;VARCHAR2
ORCAMENTO_LANCAMENTO;COD_EMPRESA;NUMBER
ORCAMENTO_LANCAMENTO;DT_ATUALIZACAO;DATE
ORCAMENTO_LANCAMENTO;MATRICULA;NUMBER
ORCAMENTO_LANCAMENTO;TIPO_MATRICULA;VARCHAR2
ORCAMENTO_LANCAMENTO;COD_FILIAL;NUMBER
ORCAMENTO_LANCAMENTO;COD_CCUSTO;NUMBER
ORCAMENTO_LANCAMENTO;COD_EVENTO;NUMBER
ORCAMENTO_LANCAMENTO;DATA_REF;DATE
ORCAMENTO_LANCAMENTO;VALOR;NUMBER
ORCAMENTO_LANCAMENTO;PERCENTUAL;NUMBER
ORCAMENTO_LANCAMENTO;DIAS_UTEIS;NUMBER
ORCAMENTO_LANCAMENTO;COD_CARGO;VARCHAR2
ORCAMENTO_LANCAMENTO;SALARIO;NUMBER
ORCAMENTO_LANCAMENTO;SITUACAO;VARCHAR2
ORCAMENTO_LANCAMENTO;COD_SINDICATO;NUMBER
ORCAMENTO_LANCAMENTO;DT_ADMISSAO;DATE
ORCAMENTO_LANCAMENTO;COD_CAT_GRUPOS_SALARIAIS;VARCHAR2
ORCAMENTO_LANCAMENTO;GRUPO_SALARIAL;VARCHAR2
ORCAMENTO_LANCAMENTO;PONTO_DE_FX;VARCHAR2
ORCAMENTO_LANCAMENTO;DIAS_FERIAS;NUMBER
ORCAMENTO_LANCAMENTO;DIAS_ABONO;NUMBER
ORCAMENTO_LANCAMENTO;USUARIO;VARCHAR2
ORCAMENTO_LANCAMENTO;COD_ORCAMENTO;NUMBER
ORCAMENTO_PAR_CADAST;COD_EMPRESA;NUMBER
ORCAMENTO_PAR_CADAST;SIT;VARCHAR2
ORCAMENTO_PAR_CADAST;USUARIO;VARCHAR2
ORCAMENTO_PAR_CADAST;DT_ATUALIZACAO;DATE
ORCAMENTO_PAR_CADAST;DT_REAJUSTE;DATE
ORCAMENTO_PAR_CADAST;DT_LIM_ADMISSAO;DATE
ORCAMENTO_PAR_CADAST;INDICADOR;VARCHAR2
ORCAMENTO_PAR_CADAST;DT_DESC_ASSIST;DATE
ORCAMENTO_PAR_CADAST;MOTIVO;NUMBER
ORCAMENTO_PAR_CADAST;PISO_SALARIO;NUMBER
ORCAMENTO_PAR_CADAST;ARREDONDAMENTO;NUMBER
ORCAMENTO_PAR_CADAST;NUM_SIND_DISS;NUMBER
ORCAMENTO_PAR_CADAST;DT_GRUPO_SALARIO;DATE
ORCAMENTO_REAL;SALARIO;NUMBER
ORCAMENTO_REAL;OBSERVACAO_PROGRAMACAO_CARGO;VARCHAR2
ORCAMENTO_REAL;MOT_ALT_SALARIO;VARCHAR2
ORCAMENTO_REAL;OBSERVACAO_PROGRAMACAO_SALARIO;VARCHAR2
ORCAMENTO_REAL;COMPLEMENTO;VARCHAR2
ORCAMENTO_REAL;DT_REFERENCIA;DATE
ORCAMENTO_REAL;COD_CAT_GRUPOS_SALARIAIS;VARCHAR2
ORCAMENTO_REAL;GRUPO_SALARIAL;VARCHAR2
ORCAMENTO_REAL;PONTO_DE_FX;VARCHAR2
ORCAMENTO_REAL;PERCENTUAL;NUMBER
ORCAMENTO_REAL;TIPO_FUNCIONARIO;VARCHAR2
ORCAMENTO_REAL;COD_VINCULO_EMPREG;VARCHAR2
ORCAMENTO_REAL;COD_EMPRESA;NUMBER
ORCAMENTO_REAL;DT_EMPRESA;DATE
ORCAMENTO_REAL;MATRICULA;NUMBER
ORCAMENTO_REAL;SITUACAO;VARCHAR2
ORCAMENTO_REAL;DT_SITUACAO;DATE
ORCAMENTO_REAL;COD_FILIAL;NUMBER
ORCAMENTO_REAL;DT_FILIAL;DATE
ORCAMENTO_REAL;MOT_ALT_FILIAL;VARCHAR2
ORCAMENTO_REAL;OBSERVACAO_PROGRAMACAO_FILIAL;VARCHAR2
ORCAMENTO_REAL;COD_CCUSTO;NUMBER
ORCAMENTO_REAL;DT_CCUSTO;DATE
ORCAMENTO_REAL;MOT_ALT_CCUSTO;VARCHAR2
ORCAMENTO_REAL;OBSERVACAO_PROGRAMACAO_CCUSTO;VARCHAR2
ORCAMENTO_REAL;COD_CARGO;VARCHAR2
ORCAMENTO_REAL;DT_CARGO;DATE
ORCAMENTO_REAL;MOT_ALT_CARGO;VARCHAR2
ORCAMENTO_REAL;DT_SALARIO;DATE
ORCAMENTOS;USUARIO;VARCHAR2
ORCAMENTOS;DT_ATUALIZACAO;DATE
ORCAMENTOS;DESCRICAO_HISTORICO;VARCHAR2
ORCAMENTOS;DATA_FIM;DATE
ORCAMENTOS;DATA_INICIO;DATE
ORCAMENTOS;NOME_ORCAMENTO;VARCHAR2
ORCAMENTOS;COD_ORCAMENTO;NUMBER
ORCAMENTOS;COD_EMPRESA;NUMBER
ORCAMENTOS;SITUACAO;NUMBER
ORCAMENTOS_IGOR;MOEDA_PARA;VARCHAR2
ORCAMENTOS_IGOR;MOEDA_DE;VARCHAR2
ORCAMENTOS_IGOR;OBSERVACAO;VARCHAR2
ORCAMENTOS_IGOR;DESC_ORCAMENTO;VARCHAR2
ORCAMENTOS_IGOR;ID_ORCAMENTO;NUMBER
ORCAMENTOS_IGOR;VALOR_MOEDA_PARA;NUMBER
ORCAMENTO_SIMULADO;OBSERVACAO_PROGRAMACAO_CARGO;VARCHAR2
ORCAMENTO_SIMULADO;SALARIO;NUMBER
ORCAMENTO_SIMULADO;DT_SALARIO;DATE
ORCAMENTO_SIMULADO;MOT_ALT_SALARIO;VARCHAR2
ORCAMENTO_SIMULADO;OBSERVACAO_PROGRAMACAO_SALARIO;VARCHAR2
ORCAMENTO_SIMULADO;COMPLEMENTO;VARCHAR2
ORCAMENTO_SIMULADO;DT_REFERENCIA;DATE
ORCAMENTO_SIMULADO;COD_CAT_GRUPOS_SALARIAIS;VARCHAR2
ORCAMENTO_SIMULADO;GRUPO_SALARIAL;VARCHAR2
ORCAMENTO_SIMULADO;PONTO_DE_FX;VARCHAR2
ORCAMENTO_SIMULADO;PERCENTUAL;NUMBER
ORCAMENTO_SIMULADO;TIPO_FUNCIONARIO;VARCHAR2
ORCAMENTO_SIMULADO;COD_VINCULO_EMPREG;VARCHAR2
ORCAMENTO_SIMULADO;MOT_ALT_CARGO;VARCHAR2
ORCAMENTO_SIMULADO;DT_CARGO;DATE
ORCAMENTO_SIMULADO;COD_CARGO;VARCHAR2
ORCAMENTO_SIMULADO;OBSERVACAO_PROGRAMACAO_CCUSTO;VARCHAR2
ORCAMENTO_SIMULADO;MOT_ALT_CCUSTO;VARCHAR2
ORCAMENTO_SIMULADO;DT_CCUSTO;DATE
ORCAMENTO_SIMULADO;COD_CCUSTO;NUMBER
ORCAMENTO_SIMULADO;OBSERVACAO_PROGRAMACAO_FILIAL;VARCHAR2
ORCAMENTO_SIMULADO;MOT_ALT_FILIAL;VARCHAR2
ORCAMENTO_SIMULADO;DT_FILIAL;DATE
ORCAMENTO_SIMULADO;COD_FILIAL;NUMBER
ORCAMENTO_SIMULADO;DT_SITUACAO;DATE
ORCAMENTO_SIMULADO;SITUACAO;VARCHAR2
ORCAMENTO_SIMULADO;MATRICULA;NUMBER
ORCAMENTO_SIMULADO;COD_EMPRESA;NUMBER
ORCAMENTO_SIMULADO;DT_EMPRESA;DATE
ORCAMENTO_SIT_FUNC;COD_EMPRESA;NUMBER
ORCAMENTO_SIT_FUNC;COD_SIT_FUNC;NUMBER
ORCAMENTO_SIT_FUNC;DT_REAJUSTE;DATE
ORCAMENTO_SIT_FUNC;DT_ATALIZACAO;DATE
ORCAMENTO_SIT_FUNC;USUARIO;VARCHAR2
ORCAMENTOS_PRODUTOS_IGOR;ID_ORCAMENTO;NUMBER
ORCAMENTOS_PRODUTOS_IGOR;ID_PRODUTO;NUMBER
ORCAMENTOS_PRODUTOS_IGOR;VALOR_PRODUTO_PARA;NUMBER
ORCAMENTOS_PRODUTOS_IGOR;QTD_PRODUTO;NUMBER
ORCAMENTOS_PRODUTOS_IGOR;VALOR_PRODUTO_DE;NUMBER
ORCAMENTOS_PRODUTOS_IGOR;DESC_PRODUTO;VARCHAR2
ORCAMENTOS_SITUACAO_EXCECAO;USUARIO;VARCHAR2
ORCAMENTOS_SITUACAO_EXCECAO;DT_ATUALIZACAO;DATE
ORCAMENTOS_SITUACAO_EXCECAO;COD_EMPRESA;NUMBER
ORCAMENTOS_SITUACAO_EXCECAO;COD_ORCAMENTO;NUMBER
ORCAMENTOS_SITUACAO_EXCECAO;COD_SITUACAO;VARCHAR2
ORCAMENTOS_VINCULO_EXCECAO;COD_EMPRESA;NUMBER
ORCAMENTOS_VINCULO_EXCECAO;COD_ORCAMENTO;NUMBER
ORCAMENTOS_VINCULO_EXCECAO;DT_ATUALIZACAO;DATE
ORCAMENTOS_VINCULO_EXCECAO;USUARIO;VARCHAR2
ORCAMENTOS_VINCULO_EXCECAO;COD_VINCULO;VARCHAR2
ORCAMENTO_VALORES;COD_CARGO;VARCHAR2
ORCAMENTO_VALORES;SALARIO;NUMBER
ORCAMENTO_VALORES;SITUACAO;VARCHAR2
ORCAMENTO_VALORES;COD_SINDICATO;NUMBER
ORCAMENTO_VALORES;DT_ADMISSAO;DATE
ORCAMENTO_VALORES;COD_CAT_GRUPOS_SALARIAIS;VARCHAR2
ORCAMENTO_VALORES;GRUPO_SALARIAL;VARCHAR2
ORCAMENTO_VALORES;PONTO_DE_FX;VARCHAR2
ORCAMENTO_VALORES;DIAS_FERIAS;NUMBER
ORCAMENTO_VALORES;DIAS_ABONO;NUMBER
ORCAMENTO_VALORES;USUARIO;VARCHAR2
ORCAMENTO_VALORES;DT_ATUALIZACAO;DATE
ORCAMENTO_VALORES;COD_EMPRESA;NUMBER
ORCAMENTO_VALORES;COD_ORCAMENTO;NUMBER
ORCAMENTO_VALORES;MATRICULA;NUMBER
ORCAMENTO_VALORES;TIPO_MATRICULA;VARCHAR2
ORCAMENTO_VALORES;COD_EVENTO;NUMBER
ORCAMENTO_VALORES;DATA_REF;DATE
ORCAMENTO_VALORES;VALOR;NUMBER
ORCAMENTO_VALORES;COD_FILIAL;NUMBER
ORCAMENTO_VALORES;COD_CCUSTO;NUMBER
ORCAMENTO_VALORES_REAL;COD_SINDICATO;NUMBER
ORCAMENTO_VALORES_REAL;SITUACAO;VARCHAR2
ORCAMENTO_VALORES_REAL;COD_CAT_GRUPOS_SALARIAIS;VARCHAR2
ORCAMENTO_VALORES_REAL;GRUPO_SALARIAL;VARCHAR2
ORCAMENTO_VALORES_REAL;PONTO_DE_FX;VARCHAR2
ORCAMENTO_VALORES_REAL;DIAS_FERIAS;NUMBER
ORCAMENTO_VALORES_REAL;DIAS_ABONO;NUMBER
ORCAMENTO_VALORES_REAL;USUARIO;VARCHAR2
ORCAMENTO_VALORES_REAL;DT_ATUALIZACAO;DATE
ORCAMENTO_VALORES_REAL;DT_ADMISSAO;DATE
ORCAMENTO_VALORES_REAL;SALARIO;NUMBER
ORCAMENTO_VALORES_REAL;COD_CARGO;VARCHAR2
ORCAMENTO_VALORES_REAL;COD_CCUSTO;NUMBER
ORCAMENTO_VALORES_REAL;COD_FILIAL;NUMBER
ORCAMENTO_VALORES_REAL;VALOR;NUMBER
ORCAMENTO_VALORES_REAL;COD_EVENTO;NUMBER
ORCAMENTO_VALORES_REAL;DATA_REF;DATE
ORCAMENTO_VALORES_REAL;MATRICULA;NUMBER
